company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner
West-Ward Columbus Inc.,,1510690,1809 Wilson Road,Columbus,OH,43228,USA,DRLS Registration,,Tyson Ardo,tardo@hikma.com,,,,,
Hikma Pharmaceuticals USA Inc.,,1510690,1809 Wilson Road,Columbus,OH,43228,USA,DRLS Registration,,Tyson Ardo,tardo@hikma.com,,,,,
Westway Feed Products LLC,,1511183,3335 Southside Avenue,Cincinnati,OH,45204,USA,DRLS Registration,,Shawn Harshaw,Shawn.Harshaw@westwayfeed.com,,,,,
Ridley USA Inc.,,1511653,104 Oak Street,Botkins,OH,45306,USA,DRLS Registration,,Shelley Turner,regulatoryfeed@alltech.com,,,,,
Akralos Animal Nutrition LLC,,1511653,104 Oak Street,Botkins,OH,45306,USA,DRLS Registration,,Dr. Shelley Turner,regulatory@akalos.com,,,,,
Kao USA Inc.,,1513606,2535 Spring Grove Ave.,Cincinnati,OH,45214,USA,DRLS Registration,,Ami Beyer,ami.beyer@kao.com,,,,,
Delille Oxygen Company,,1513845,772 Marion Rd,Columbus,OH,43207,USA,DRLS Registration,,JR Mullins,jr@delille.com,,,,,
KUTOL PRODUCTS COMPANY,,1513988,100 PARTNERSHIP WAY,SHARONVILLE,OH,45241,USA,DRLS Registration,,Joe Cittadino,jcittadino@kutol.com,,,,,
Linde Inc.,,1514501,2034 Blue Knob Road,Marietta,OH,45750,USA,DRLS Registration,,Jeff Starcher,jeffrey.starcher@linde.com,,,,,
Linde Gas & Equipment Inc.,,1515841,8376 Reading Rd,Cincinnati,OH,45237-1407,USA,DRLS Registration,,Jennifer Miller,Jennifer.Miller@linde.com,,,,,
Purina Animal Nutrition LLC,,1517953,767 Old Chillicothe Road,Washington Court House,OH,43160,USA,DRLS Registration,,Leann Meyer,lmeyer01@landolakes.com,,,,,
"Morton Salt, Inc.",,1518787,151 South Industrial Avenue,Rittman,OH,44270,USA,DRLS Registration,,Rachel Halphen,RHalphen@mortonsalt.com,,,,,
REESE CONSUMER HEALTH,,1518939,1617 East 40th Street,Cleveland,OH,44103,USA,DRLS Registration,,George Reese,GEORGE.REESE@REESECHEMICAL.COM,,,,,
REESE CONSUMER HEALTH CORPORATION,,1518939,10617 Frank Ave.,Cleveland,OH,44106,USA,DRLS Registration,,George Reese,GEORGE.REESE@REESECHEMICAL.COM,,,,,
"Cooper Hatchery, Inc.",,1519063,325 West Caroline Street,Paulding,OH,45879,USA,DRLS Registration,,Jerry Feeney,jerryf@cooperfarms.com,,,,,
"GOJO Industries, LLC",,1519176,3783 State Road,Cuyahoga Falls,OH,44223,USA,DRLS Registration,,Deanna Shamsi,shamsid@gojo.com,,,,,
Woodbine Products Company,,1519202,915 West Smith Rd,Medina,OH,44256,USA,DRLS Registration,,Stephen A. Kuzyk Jr.,customerservice@woodbineproducts.com,,,,,
Purina Animal Nutrition LLC,,1519531,1111 North Cole Street,Lima,OH,45805,USA,DRLS Registration,,Leann Meyer,lmeyer01@landolakes.com,,,,,
"Republic Mills, Inc",,1519542,888 School Street,Okolona,OH,43545,USA,DRLS Registration,,Brock Lime,office@republicmills.com,,,,,
Linde Inc.,,1519772,3102 Lake Road East,Ashtabula,OH,44004,USA,DRLS Registration,,Gabriel Plonske,gabriel.plonske@linde.com,,,,,
"Air Products and Chemicals, Inc.",,1520156,2820 Quigley Rd.,Cleveland,OH,44113,USA,DRLS Registration,,Katina Humen,humenks@airproducts.com,,,,,
Kalmbach Feeds Inc.,,1520209,7148 State Highway 199,Upper Sandusky,OH,43351,USA,DRLS Registration,,Paul Kalmbach,pkalmbach@kalmbachfeeds.com,,,,,
"Natural Essentials, Incorporated",,1520307,1199 S Chillicothe Rd,Aurora,OH,44202,USA,DRLS Registration,,Gary Pellegrino Sr.,garysr@naturalessentialsinc.com,,,,,
"Natural Essentials, Incorporated",,1520307,10375 State Route 43,Streetsboro,OH,44241,USA,DRLS Registration,,Gary Pellegrino,garysr@naturalessentialsinc.com,,,,,
"Natural Essentials, Inc.",,1520307,1830 Miller Parkway,Streetsboro,OH,44241,USA,DRLS Registration,,Gary Pellegrino Sr.,garysr@naturalessentialsinc.com,,,,,
Linde Gas & Equipment Inc.,,1520527,14788 York Rd,North Royalton,OH,44133,USA,DRLS Registration,,Jennifer Miller,Jennifer.Miller@linde.com,,,,,
"North American Science Associates, LLC",,1521876,6750 Wales Road,Northwood,OH,43619,USA,DRLS Registration,,Gina Skolmowski,gskolmowski@namsa.com,,,,,
Linde Gas & Equipment Inc.,,1522748,2045 East Aurora Road,Twinsburg,OH,44087,USA,DRLS Registration,,Jennifer Miller,Jennifer.Miller@linde.com,,,,,
SPORTING VALLEY FEEDS LLC,,1522787,934 JUNCTION RD,Manheim,PA,17545,USA,DRLS Registration,,Anthony Weaver,anthony@sportingvalleyfeeds.com,,,,,
Purina Animal Nutrition LLC,,1523672,8485 Navarre Road Southwest,Massillon,OH,44646,USA,DRLS Registration,,Leann Meyer,lmeyer01@landolakes.com,,,,,
JACKS MFG INC,,1523699,2250 Kenskill Avenue,Washington C.H.,OH,43160,USA,DRLS Registration,,DEDE DEAN,dede@jacksmfg.com,,,,,
"Allergan Sales, LLC",,1523957,5000 Brotherton Rd,Cincinnati,OH,45209-1105,USA,DRLS Registration,,Sarah Thompson,sarah.thompson@abbvie.com,,,,,
Premier Feeds,,1524061,238 Melvin Road,Wilmington,OH,45177,USA,DRLS Registration,,John Heinz,jheinz@premiersolutions.net,,,,,
Pharmacia Hepar LLC,,1524067,160 Industrial Drive,Franklin,OH,45005,USA,DRLS Registration,,Susan Bullock,susan.bullock@pfizer.com,,,,,
"Nippon Sanso Matheson, Inc.",,1525570,1720 Trade Rd,Holland,OH,43528,USA,DRLS Registration,,Mark Celii,mcelii@mathesongas.com,,,,,
"Church & Dwight Co., Inc.",,1525647,2501 East County Rd. 34,Old Fort,OH,44861,USA,DRLS Registration,,Gricelly Vargas,regulatory.usdrug@churchdwight.com,,,,,
Linde Inc.,,1525856,2225 Bolivar Road SW,Canton,OH,44706,USA,DRLS Registration,,Chip Sanoba,chip.sanoba@linde.com,,,,,
"Adare Pharmaceuticals, Inc.",,1525864,845 Center Dr.,Vandalia,OH,45377-3129,USA,DRLS Registration,,Joseph Pietro,joseph.pietro@adareps.com,,,,,
LEXAMED,,1525897,705 FRONT STREET,TOLEDO,OH,43605-2107,USA,DRLS Registration,,ANNE SCHULER,aschuler@lexamed.net,,,,,
ISP Chemicals LLC,,1525964,1979 Atlas Street,Columbus,OH,43228,USA,DRLS Registration,,Breanna Murer,bmurer@ashland.com,,,,,
"AIRGAS USA, LLC",,1526221,3800 Dayton Park Dr,Dayton,OH,45414-4410,USA,DRLS Registration,,Julie Maswod,julie.maswod@airgas.com,,,,,
"AIRGAS USA, LLC",,1526397,5420 Warner Rd,Cleveland,OH,44125-1140,USA,DRLS Registration,,Joe Udivich,joe.udivich@airgas.com,,,,,
"Albright Welding Supply Co., Inc.",,1526441,3132 E LINCOLN WAY,Wooster,OH,44691,USA,DRLS Registration,,Dave Walker,dvwalker@albrightwelding.com,,,,,
Genesis Respiratory Services,,1526465,4132 Gallia Street,Portsmouth,OH,45662,USA,DRLS Registration,,Lawrence Conn,genesis_mis@midohio.twcbc.com,,,,,
Teva Women's Health LLC,,1526814,5040 Duramed Drive,Cincinnati,OH,45213,USA,DRLS Registration,,Sheetal Bandgar,Sheetal.Bandgar@teva.co.in,,,,,
"YOUNGSTOWN OXYGEN & WELDING SUPPLY, INC.",,1527237,2208 Hubbard Rd,Youngstown,OH,44505-3157,USA,DRLS Registration,,Randy Grace,youngstownoxygen@hotmail.com,,,,,
"Q Labs, LLC",,1527260,1930 Radcliff Dr,Cincinnati,OH,45204,USA,DRLS Registration,,Jeff Knowles,JKnowles@qlaboratories.com,,,,,
"AIRGAS USA, LLC",,1527292,2505 Shepler Ave Sw,Canton,OH,44706,USA,DRLS Registration,,Julie Maswod,ulie.maswod@airgas.com,,,,,
Delille Oxygen Company,,1527640,4042 Rhodes Ave,Portsmouth,OH,45662,USA,DRLS Registration,,JR Mullins,jr@delille.com,,,,,
"Bernens Convalescent Pharmacy, Inc",,1527688,5053 Glenway Ave,Cincinnati,OH,45238,USA,DRLS Registration,,Ann Marie Engelhardt,aengelhardt@bernens.com,,,,,
"Advanced Testing Laboratory, Inc. dba Galbraith Laboratories",,1527691,25 Whitney Dr Ste 110,Milford,OH,45150-8400,USA,DRLS Registration,,Loc Nguyen,loc.a.nguyen@bureauveritas.com,,,,,
"Smithfield Bioscience, Inc.",,1527761,12150 Best Place,Cincinnati,OH,45241-1569,USA,DRLS Registration,,Renu Sagwal Verma,rsagwalverma@smithfield.com,,,,,
The Hibbert Company,,1536071798,19521 E 32ND Pkwy,Aurora,CO,80011,USA,DRLS Registration,,Bradley Byrnes,bbyrnes@hibbertgroup.com,,,,,
Linde Gas & Equipment Inc.,,1550083,450 Greenlawn Ave,Columbus,OH,43223-2611,USA,DRLS Registration,,Jennifer Miller,Jennifer.Miller@linde.com,,,,,
"Cooper Farms, Inc.",,1550103,210 E Elm Street,Union City,OH,45390,USA,DRLS Registration,,Hollie Kremer,holliek@cooperfarms.com,,,,,
Z M O Company,,1550174,2140 Eakin Rd,Columbus,OH,43223-6258,USA,DRLS Registration,,Valerie Schaffner,Valerie@zmocompany.com,,,,,
O.E. Meyer Co.,,1550206,3303 Tiffin Ave,Sandusky,OH,44870-9752,USA,DRLS Registration,,Craig Wood,cwood@oemeyer.com,,,,,
"Nippon Sanso Matheson, Inc.",,1550229,1151 Findlay St,Cincinnati,OH,45214,USA,DRLS Registration,,Mark Celii,mcelii@mathesongas.com,,,,,
CARGILL INCORPORATED,,1610055,1025 CHINA ST,Abilene,TX,79602,USA,DRLS Registration,,Danielle Anderson,danielle_m_anderson@cargill.com,,,,,
Alcon Research LLC,,1610287,6201 South Freeway,Fort Worth,TX,76134,USA,DRLS Registration,,Mike Son,mike.son@alcon.com,,,,,
Beauty Manufacturing Solutions Corp.,,1610490,1250 Freeport Parkway,Coppell,TX,75019,USA,DRLS Registration,,Whoojong Song,psong@beautymanufacture.com,,,,,
CARGILL INCORPORATED,,1610539,2100 Robinson Ave.,Oklahoma City,OK,73109,USA,DRLS Registration,,Danielle Anderson,danielle_m_anderson@cargill.com,,,,,
Kavis Pharma LLC,,1610608,12720 Dairy Ashford Rd,Sugar Land,TX,77478,USA,DRLS Registration,,Jeremy Allen,jeremy.allen@viatris.com,,,,,
Stillwater Milling Company,,1610610,512 East Sixth Avenue,Stillwater,OK,74074,USA,DRLS Registration,,Natally Owen,nowen@stillwatermill.com,,,,,
The Hanor Company of Wisconsin LLC,,1610632,3025 S. Van Buren,Enid,OK,73703,USA,DRLS Registration,,Matt Doherty,mdoherty@hanorusa.com,,,,,
"Morton Salt, Inc.",,1610635,801 State Highway 110,Grand Saline,TX,75140,USA,DRLS Registration,,Rachel Halphen,rhalphen@mortonsalt.com,,,,,
Pilgrim's Pride Corporation,,1610787,Fred And Texas St,Pittsburg,TX,75686,USA,DRLS Registration,,Brad Tipton,brad.tipton@pilgrims.com,,,,,
Producers Cooperative Association,,1611012,1800 N. Texas Ave.,Bryan,TX,77803,USA,DRLS Registration,,Robert Barrett,rcbarrett@producerscooperative.com,,,,,
Goodier Cosmetics,,1611064,9019 Premier Row,Dallas,TX,75247,USA,DRLS Registration,,Javier Aravena,jaravena@goodiercosmetics.com,,,,,
"Pharma Nobis, LLC",,1611206,7400 Alumax Dr.,Texarkana,TX,75501,USA,DRLS Registration,,Thomas Hargrave,thomas.hargrave@pharmanobis.com,,,,,
Purina Animal Nutrition LLC,,1612113,1501 East 4th Street,Fort Worth,TX,76102,USA,DRLS Registration,,Leann Meyer,lmeyer01@landolakes.com,,,,,
Purina Animal Nutrition LLC,,1612141,212 East Harvard Street,Lubbock,TX,79403,USA,DRLS Registration,,Leann Meyer,lmeyer01@landolakes.com,,,,,
"Xcel Feedyard, LLC",,1612882,260726 E 800 Rd,Watonga,OK,73772,USA,DRLS Registration,,Camron Rush,crush@mwiah.com,,,,,
"AIRGAS USA, LLC",,1613158,1235 Tower Trail Ln,El Paso,TX,79907-1830,USA,DRLS Registration,,Michael Lollman,michael.lollman@airgas.com,,,,,
CARGILL INCORPORATED,,1613174,251 BERGER RD,Temple,TX,76501,USA,DRLS Registration,,Danielle Anderson,danielle_m_anderson@cargill.com,,,,,
Hill Country - Hi Pro Feeds LLC,,1613211,508 Moorman Rd,Comanche,TX,76442,USA,DRLS Registration,,Todd Munsch,todd.munsch@hiprofeeds.com,,,,,
"AIRGAS USA, LLC",,1613260,2520 W Reno Ave,Oklahoma City,OK,73107-6840,USA,DRLS Registration,,Michael Lollman,michael.lollman@airgas.com,,,,,
Linde Inc.,,1613263,622 Tidal Road,Deer Park,TX,77536,USA,DRLS Registration,,Cameron Campbell,cameron.campbell@linde.com,,,,,
"American Welding & Gas, Inc. dba Coastal Welding Supply & Specialty Gas",,1613479,25 N 4th St,Beaumont,TX,77701,USA,DRLS Registration,,Lori Young,lori.young@awggases.com,,,,,
CARGILL INCORPORATED,,1613565,2260 Industrial Park Rd,Giddings,TX,78942,USA,DRLS Registration,,Danielle Anderson,danielle_m_anderson@cargill.com,,,,,
Southwest Research Institute,,1614272,6220 Culebra Road,San Antonio,TX,78238,USA,DRLS Registration,,Monica Trollinger,mtrollinger@swri.org,,,,,
Lubbock Welding Supply,,1615154,4005 Ave A,Lubbock,TX,79404,USA,DRLS Registration,,Mandy Holmes,mandy@weldinglubbock.com,,,,,
Westway Feed Products LLC,,1615559,3588 County Road H,Hereford,TX,79045,USA,DRLS Registration,,Azael Valdez,azael.valdez@westwayfeed.com,,,,,
"AIRGAS USA, LLC",,1616086,110 Indiana Ave,Wichita Falls,TX,76301-1014,USA,DRLS Registration,,Michael Lollman,michael.lollman@airgas.com,,,,,
"JCW Milling, LLC",,1616134,3735 S Progressive Rd,Hereford,TX,79045,USA,DRLS Registration,,Rebecca Liesch,rebecca@lonestarcalfranch.com,,,,,
Univar Solutions USA LLC,,1616376,10889 Bekay St.,Dallas,TX,75238,USA,DRLS Registration,,Theo Lawrence,theo.lawrence@univarsolutions.com,,,,,
"Nippon Sanso Matheson, Inc.",,1616424,4608 US Highway 271,Tyler,TX,75708,USA,DRLS Registration,,Mark Celii,mcelii@mathesongas.com,,,,,
"AIRGAS USA, LLC",,1616606,3 Sw Lee Blvd,Lawton,OK,73501-5744,USA,DRLS Registration,,Michael Lollman,michael.lollman@airgas.com,,,,,
HI-PRO FEEDS LLC,,1618160,1201 E 11TH ST,Friona,TX,79035,USA,DRLS Registration,,Todd Munsch,todd.munsch@hiprofeeds.com,,,,,
"Lubbock Feeders, LLC",,1618170,8001 Southeast Drive,Lubbock,TX,79404,USA,DRLS Registration,,Camron Rush,crush@mwiah.com,,,,,
Purina Animal Nutrition LLC,,1618285,1402 East Sara DeWitt Drive,Gonzales,TX,78629,USA,DRLS Registration,,Leann Meyer,lmeyer01@landolakes.com,,,,,
"Evonik Active Oxygens, LLC",,1618369,12000 Bay Area Blvd,Pasadena,TX,77507,USA,DRLS Registration,,Jennifer Arnold,Jennifer.arnold@evonik.com,,,,,
USA Feedyard,,1618407,8370 County Road W,Gruver,TX,79040,USA,DRLS Registration,,Camron Rush,crush@mwiah.com,,,,,
Southwest Feed Yards,,1618553,3 miles East Hereford,Hereford,TX,79045,USA,DRLS Registration,,Camron Rush,crush@mwiah.com,,,,,
CARGILL INCORPORATED,,1618589,2502 N. Hurliman Rd,Guymon,OK,73942,USA,DRLS Registration,,Danielle Anderson,danielle_m_anderson@cargill.com,,,,,
"Holmes Foods, Inc.",,1618827,2170 FM 108 South,Gonzales,TX,78629-6529,USA,DRLS Registration,,Gary Haynes,ghaynes@holmesfoods.com,,,,,
Spartan Feeders LLC,,1618994,11700 County Road 7,Morse,TX,79062,USA,DRLS Registration,,Camron Rush,crush@mwiah.com,,,,,
"Calvin Scott & Co., Inc.",,1619076,"209 Eubank Blvd., NE",Albuquerque,NM,87123,USA,DRLS Registration,,Kurt Jakub,kjakub@calvinscottinc.com,,,,,
"Anesthesia Service, Inc.",,1619354,"1821 N. Classen Blvd., Ste. 100",Oklahoma City,OK,73106,USA,DRLS Registration,,David Walker,blythechristian@anesthesiaservice.com,,,,,
"Cactus Operating, LLC (dba Stratford Feedyard)",,1619568,14001 County Road 9,Stratford,TX,79084,USA,DRLS Registration,,Camron Rush,crush@mwiah.com,,,,,
"AIRGAS USA, LLC",,1619649,901 N Avenue U,Lubbock,TX,79415-1935,USA,DRLS Registration,,Michael Lollman,michael.lollman@airgas.com,,,,,
"Nippon Sanso Matheson, Inc.",,1619650,8200 Washington St NE,Albuquerque,NM,87113,USA,DRLS Registration,,Mark Celii,mcelii@mathesongas.com,,,,,
"AIRGAS USA, LLC",,1619657,11400 Bay Area Blvd,Pasadena,TX,77507-1712,USA,DRLS Registration,,Jeffrey S. Mitzelfelt,jeff.mitzelfelt@airliquide.com,,,,,
"AIRGAS USA, LLC",,1619686,9607 Knight Rd,Houston,TX,77045-1209,USA,DRLS Registration,,Michael Lollman,michael.lollman@airgas.com,,,,,
Dimmitt Feedyard LLC,,1619727,6 Miles West on Hwy 86,Dimmitt,TX,79027,USA,DRLS Registration,,Camron Rush,crush@mwiah.com,,,,,
"Friona Industries, L.P. (dba Randall County Feedyard)",,1619867,15000 FM 2219,Amarillo,TX,79119,USA,DRLS Registration,,Camron Rush,crush@mwiah.com,,,,,
CARGILL INCORPORATED,,1619961,2464 STATE HWY 46 NORTH,Seguin,TX,78115,USA,DRLS Registration,,Danielle Anderson,danielle_m_anderson@cargill.com,,,,,
"Nippon Sanso Matheson, Inc.",,1619999,10430 Mula Rd,Stafford,TX,77477,USA,DRLS Registration,,Mark Celii,mcelii@mathesongas.com,,,,,
"AIRGAS USA, LLC",,1620065,801 W North Carrier Pkwy,Grand Prairie,TX,75050,USA,DRLS Registration,,Michael Lollman,michael.lollman@airgas.com,,,,,
"OKC Allergy Supplies, Inc.",,1621802,1005 SW 2nd Street,Oklahoma City,OK,73109,USA,DRLS Registration,,Travis Tietze,travis.tietze@alk.net,,,,,
"AIRGAS USA, LLC",,1622409,2929 Vassar Dr Ne,Albuquerque,NM,87107-1805,USA,DRLS Registration,,Michael Lollman,michael.lollman@airgas.com,,,,,
"Bluebonnet Feeds, LLC",,1623746,100 Mill Street SE,Ardmore,OK,73401,USA,DRLS Registration,,Matt Wilder,matt.wilder@standardnutrition.com,,,,,
"Perryton Feeders, Inc.",,1623855,13210 Hwy 70 South,Perryton,TX,79070,USA,DRLS Registration,,Camron Rush,crush@mwiah.com,,,,,
"CRI Feeders of Guymon, LLC",,1625581,RR 2 Box 114,Guymon,OK,73942,USA,DRLS Registration,,Camron Rush,crush@mwiah.com,,,,,
"CONROE WELDING SUPPLY, INC.",,1625647,4425 N Frazier St,Conroe,TX,77303,USA,DRLS Registration,,Ryan Morton,ryanmorton@conroeweldingsupply.com,,,,,
"Nippon Sanso Matheson, Inc.",,1625735,2200 Houston Ave,Houston,TX,77007,USA,DRLS Registration,,Mark Celii,mcelii@mathesongas.com,,,,,
Circle 3 Feedyard,,1625838,201 County Road 515,Hereford,TX,79045,USA,DRLS Registration,,Camron Rush,crush@mwiah.com,,,,,
Purina Animal Nutrition LLC,,1625938,1135 E. McGregor Drive,McGregor,TX,76657,USA,DRLS Registration,,Leann Meyer,lmeyer01@landolakes.com,,,,,
"Barrett & Crofoot, LLP",,1626088,PO Box 670,Hereford,TX,79045,USA,DRLS Registration,,Brad Barrett,bsb@amaonline.com,,,,,
"Marshall Minerals, Inc.",,1626131,707 Evans St,Marshall,TX,75670,USA,DRLS Registration,,Vernon Moore,haroldjones@mminerals.com,,,,,
"Iso-Tex Diagnostics, Inc.",,1626310,1511 County Road 129,Alvin,TX,77511,USA,DRLS Registration,,Thomas J. Maloney,tmaloney@isotexdiagnostics.com,,,,,
General Welding Supply Inc,,1626319,801 W Marland St.,Hobbs,NM,88240,USA,DRLS Registration,,Frank Beal,frankbeal@valornet.com,,,,,
"Frontier Feed Yards, Ltd",,1626349,14695 FM 1261,Spearman,TX,79081,USA,DRLS Registration,,Camron Rush,crush@mwiah.com,,,,,
"Nippon Sanso Matheson, Inc.",,1626524,3566 N Panam Expy,San Antonio,TX,78219,USA,DRLS Registration,,Mark Celii,mcelii@mathesongas.com,,,,,
"AIRGAS USA, LLC",,1626541,222 N Treadaway Blvd,Abilene,TX,79601-6019,USA,DRLS Registration,,Michael Lollman,michael.lollman@airgas.com,,,,,
Medinatura New Mexico Inc.,,1626962,10421 Research Road SE,Albuquerque,NM,87123,USA,DRLS Registration,,Cathy Raish,cathy.raish@medinatura.com,,,,,
"Nippon Sanso Matheson, Inc.",,1627002,3519 E 5th St,Austin,TX,78702,USA,DRLS Registration,,Mark Celii,mcelii@mathesongas.com,,,,,
Hale Center Feed Yard,,1627177,1635 FM 179,Hale Center,TX,79041,USA,DRLS Registration,,Camron Rush,crush@mwiah.com,,,,,
"AIRGAS USA, LLC",,1627202,3503 W 7Th St,Texarkana,TX,75501-6319,USA,DRLS Registration,,Michael Lollman,michael.lollman@airgas.com,,,,,
"Air Products and Chemicals, Inc.",,1627207,4078 Hunt Street,Pryor,OK,74362,USA,DRLS Registration,,Katina Humen,humenks@airproducts.com,,,,,
"Nippon Sanso Matheson, Inc.",,1627208,2040 California Crossing Rd,Dallas,TX,75220,USA,DRLS Registration,,Mark Celii,mcelii@mathesongas.com,,,,,
Coyote Lake Feedyard,,1627310,1287 FM 1731,Muleshoe,TX,79347,USA,DRLS Registration,,Camron Rush,crush@mwiah.com,,,,,
"Frontera Cattle Company, LLC",,1627312,531 Cr 153,Muleshoe,TX,79347,USA,DRLS Registration,,Camron Rush,crush@mwiah.com,,,,,
"Air Products and Chemicals, Inc.",,1627316,10202 Strang Road,La Porte,TX,77571,USA,DRLS Registration,,Katina Humen,humenks@airproducts.com,,,,,
"James Supplies, L.L.C",,1627336,410 S Chickasaw St,Pauls Valley,OK,73075-4220,USA,DRLS Registration,,Jay V. Harper,jayharper@jamessupplies.com,,,,,
"Dupuy Oxygen & Supply Company, Inc.",,1627418,7201 Imperial Dr,Waco,TX,76712,USA,DRLS Registration,,Patti McMahan,patti@dupuyoxygen.com,,,,,
Air Liquide Large Industries U.S. LP,,1627514,1711 Fm 523 Rd,Freeport,TX,77541-8746,USA,DRLS Registration,,Adriana Flores,adriana.flores@airliquide.com,,,,,
"AIRGAS USA, LLC",,1627514,1711 Fm 523 Rd,Freeport,TX,77541-8746,USA,DRLS Registration,,Julie Maswod,julie.maswod@airgas.com,,,,,
"AIRGAS USA, LLC",,1627746,350 Archuleta Rd,Las Cruces,NM,88005-4105,USA,DRLS Registration,,Michael Lollman,michael.lollman@airgas.com,,,,,
"AIRGAS USA, LLC",,1628022,335 N W White Rd,San Antonio,TX,78220,USA,DRLS Registration,,Michael Lollman,michael.lollman@airgas.com,,,,,
"AIRGAS USA, LLC",,1628031,4817 Agnes St,Corpus Christi,TX,78405-3624,USA,DRLS Registration,,Michael Lollman,michael.lollman@airgas.com,,,,,
"DPT Laboratories, Ltd.",,1628114,307 E. Josephine Street,San Antonio,TX,78215,USA,DRLS Registration,,Dipak Selot,Dipak.selot@viatris.com,,,,,
"Brio Pharmaceuticals, Inc",,1628196,10863 Rockley Rd,Houston,TX,77099-3405,USA,DRLS Registration,,Manam Mohana Rao,manam@briopharmaceuticals.com,,,,,
"AIRGAS USA, LLC",,1628220,11111 N Lamar Blvd,Austin,TX,78753-3058,USA,DRLS Registration,,Michael Lollman,michael.lollman@airgas.com,,,,,
"Del Rio Welders Equipment, Inc.",,1628409,2720 E Highway 90,Del Rio,TX,78840,USA,DRLS Registration,,Carlos Rodriguez,charlie@delriowelders.com,,,,,
Otsuka ICU Medical LLC,,1628454,3900 Howard Ln,Austin,TX,78728,USA,DRLS Registration,,Madeline Meyer,madeline.meyer@icumed.com,,,,,
"AIRGAS USA, LLC",,1628504,1103 E 2Nd St,Roswell,NM,88201-7311,USA,DRLS Registration,,Michael Lollman,michael.lollman@airgas.com,,,,,
"Southwestern Livestock Mineral Co., Inc.",,1628659,202 West 4th Street,San Angelo,TX,76903,USA,DRLS Registration,,Tim R. Turner,trtdvm@swlm.com,,,,,
Aurorium LLC,,1628757,500 N 9TH St,Midlothian,TX,76065,USA,DRLS Registration,,Isaiah Nyabera,inyabera@aurorium.com,,,,,
"BLH Pharmaceuticals, Inc",,1628936,375 Chestnut Dr.,Roslyn,NY,11576,USA,DRLS Registration,,Mason Diamond,mason@veliuspharm.com,,,,,
Blessings International,,1628936,1650 N Indianwood Ave,Broken Arrow,OK,74012,USA,DRLS Registration,,Barry Ewy,bewy@blessing.org,,,,,
Clovis Equipment & Supply Company Inc,,1628941,821 E 2nd Street,Clovis,NM,88101,USA,DRLS Registration,,Jeff Steinle,cesco@plateautel.net,,,,,
"Aloe Vera of America, Inc.",,1629180,13745 Jupiter Road,Dallas,TX,75238,USA,DRLS Registration,,Adam Wade,awade@avoa-dallas.com,,,,,
Mitchell Welding Supply DBA Meritus Texas,,1629355,3539 US Highway 271,Tyler,TX,75708,USA,DRLS Registration,,Janson Ruyle,jansonruyle@mitchellwelding.com,,,,,
"Eastern Welding Supply, Inc.",,1629364,N Hwy 70,Portales,NM,88130,USA,DRLS Registration,,Daniel Griffin,eesco@yucca.net,,,,,
Professional Compounding Centers of America dba PCCA,,1629694,9901 South Wilcrest,Houston,TX,77099,USA,DRLS Registration,,Fabian Zaccardo,fzaccardo@pccarx.com,,,,,
"AIRGAS USA, LLC",,1629782,2501 S Pearl St,Belton,TX,76513-4669,USA,DRLS Registration,,Michael Lollman,michael.lollman@airgas.com,,,,,
"Air Products and Chemicals, Inc.",,1629818,310 Ward Road,Midlothian,TX,76065,USA,DRLS Registration,,Katina Humen,humenks@airproducts.com,,,,,
Lincare Inc.,,1629949,3015 E. 5th Street,Tyler,TX,75701,USA,DRLS Registration,,Collin Waller,CWALLER1@LINCARE.COM,,,,,
SOMBRA COSMETICS INC.,,1629960,5951 OFFICE BLVD. NE,ALBUQUERQUE,NM,87109,USA,DRLS Registration,,Dan Sandweiss,dan@sombrausa.com,,,,,
"SOMBRA COSMETICS, INC.",,1629960,5540 Midway Park Pl Ne,ALBUQUERQUE,NM,87109,USA,DRLS Registration,,Dan Sandweiss,dan@sombrausa.com,,,,,
Purina Animal Nutrition LLC,,1640118,825 Highway 36 North,Rosenberg,TX,77471,USA,DRLS Registration,,Leann Meyer,lmeyer01@landolakes.com,,,,,
"Nippon Sanso Matheson, Inc.",,1640343,1801 W US Highway 77,San Benito,TX,78586,USA,DRLS Registration,,Mark Celii,mcelii@mathesongas.com,,,,,
"AIRGAS USA, LLC",,1640550,5385 W Loop 281 S,Longview,TX,75603-8410,USA,DRLS Registration,,Michael Lollman,michael.lollman@airgas.com,,,,,
"Bill Munn Supply, Inc.",,1640600,3817 N 4th St,Enid,OK,73701,USA,DRLS Registration,,Ryan Treadwell,ryan@munnsupply.com,,,,,
Agri Research Center Inc.,,1640768,16851 Hope Road,Canyon,TX,79015,USA,DRLS Registration,,Camron Rush,crush@mwiah.com,,,,,
"Komplete Group, INC.",,1640827,202 N Great Southwest Pkwy,Grand Prairie,TX,75050,USA,DRLS Registration,,Adam Kamal,qc@gmail.com,,,,,
Pure and Gentle Inc,,1641089,2460 Crossroads Blvd,Seguin,TX,78155,USA,DRLS Registration,,Darin Klaghn,darink@pgitx.com,,,,,
"American Oxygen Company, Inc",,1641119,609 East Second Street,Roswell,NM,88201,USA,DRLS Registration,,Nancy Smith,aoco.ksmith@gmail.com,,,,,
