company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner
"Biomat USA, Inc.",,3006521911,,McAllen,TX,78501,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3015224729,,Brownsville,TX,78520,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,2077824,,Edinburg,TX,78539,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3016435204,,Edinburg,TX,78539,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3013449539,,Mission,TX,78572,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3006521938,,San Marcos,TX,78666,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3011626200,,Austin,TX,78748,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3006605566,,Austin,TX,78752,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1626798,,Del Rio,TX,78840,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3005865223,,Eagle Pass,TX,78852,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3011094246,,Eagle Pass,TX,78852,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3007118687,,Amarillo,TX,79106,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3014320514,,Odessa,TX,79764,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1626579,,El Paso,TX,79901,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1629787,,El Paso,TX,79904,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3006293142,,El Paso,TX,79905,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3011773800,,El Paso,TX,79907,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,2377743,,El Paso,TX,79915,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3003353188,,Orem,UT,84058,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3011604944,,Roy,UT,84067,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3011714325,,Sandy,UT,84094,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1773503,,Salt Lake City,UT,84111,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1770171,,Salt Lake City,UT,84116,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3003801922,,Taylorsville,UT,84129,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,2077834,,Logan,UT,84341,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1643464,,Ogden,UT,84403,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3006438544,,Provo,UT,84604,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1000306163,,Provo,UT,84606,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3014705115,,Spanish Fork,UT,84660,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3011853315,,Cedar City,UT,84720,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3005523333,,Richmond,VA,23231,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3013697014,,Norfolk,VA,23502,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3012304584,,Newport News,VA,23608,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3003832406,,Hampton,VA,23669,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,1177724,,Roanoke,VA,24014,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3026043740,,Roanoke,VA,24017,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3007113736,,Bristol,VA,24201,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3003103935,,Danville,VA,24541,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3002672568,,Everett,WA,98208,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3005065649,,Tacoma,WA,98409,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3000718445,,Kennewick,WA,99336,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,2176255,,Milwaukee,WI,53233,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3007299048,,Madison,WI,53704-2560,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3013404427,,Madison,WI,53711,,FDA Blood Registration,,,,,,,,
"Biomat USA, Inc.",,3004000029,,Menasha,WI,54952,,FDA Blood Registration,,,,,,,,
"Care Plasma, LLC CARE PLASMA LLC",,3030455716,,New York,NY,10026,,FDA Blood Registration,,,,,,,,
"CSL PLasma, Inc.",,3017525511,,Eau Claire,WI,54703,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015837280,,Birmingham,AL,35210,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3019985554,,Huntsville,AL,35805,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3016648470,,Rainbow City,AL,35906,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3010978862,,Montgomery,AL,36116,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3010609618,,Montgomery,AL,36117,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3016944354,,Dothan,AL,36301,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3016965541,,Mobile,AL,36606,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3013450595,,Auburn,AL,36832,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3011268449,,Gilbert,AZ,85234,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,2077712,,Tempe,AZ,85282,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,2077744,,Tempe,AZ,85282,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3012593588,,San Luis,AZ,85336,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3011425908,,Peoria,AZ,85345,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3019768948,,Yuma,AZ,85364,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3013950154,,Douglas,AZ,85607,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3010585281,,Nogales,AZ,85621,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,2072723,,Tucson,AZ,85701,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,2372736,,Tucson,AZ,85714,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3010636143,,Tucson,AZ,85741,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015994487,,Little Rock,AR,72209,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015739249,,Springdale,AR,72764,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015994836,,Fort Smith,AR,72903,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3021211353,,National City,CA,91950,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3020755107,,Rialto,CA,92377,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3030809402,,Victorville,CA,92395,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3018122814,,Riverside,CA,92507,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3032138674,,Fairfield,CA,94533,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3024407692,,Stockton,CA,95207,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3027556618,,Citrus Heights,CA,95610,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3035530126,,Sacramento,CA,95825,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3011190306,,Arvada,CO,80004,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3011653007,,Northglenn,CO,80233,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1000517678,,Ft. Collins,CO,80521,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1000117435,,Evans,CO,80620,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3016433704,,Colorado Springs,CO,80918,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3012267107,,Grand Junction,CO,81501,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3016648463,,Newark,DE,19713,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3024593669,,Dover,DE,19901,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3017075483,,Jacksonville,FL,32208,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3014435090,,Tallahassee,FL,32301,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1072730,,Pensacola,FL,32503,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3014300881,,Longwood,FL,32750,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3012194482,,Orange City,FL,32763,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3019561110,,Orlando,FL,32818,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3011713385,,Orlando,FL,32839,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015522031,,Palm Bay,FL,32905,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015462419,,Miramar,FL,33023,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015886600,,Homestead,FL,33030,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3011575818,,Margate,FL,33063,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3024034256,,N. Miami,FL,33161,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015187005,,Miami,FL,33179,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3009278913,,Wilton Manors,FL,33311,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3010651396,,Riviera Beach,FL,33404,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3020871405,,Greenacres,FL,33467,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1876550,,Tampa,FL,33612,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3010719422,,Tampa,FL,33619,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015216535,,Temple Terrace,FL,33637,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3019770324,,Largo,FL,33771,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3011398647,,Pinellas Park,FL,33781,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3012229709,,Lakeland,FL,33815,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3018055656,,Ocala,FL,34471,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3009140324,,Port St. Lucie,FL,34952,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3010854409,,Jonesboro,GA,30236,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3010566765,,Decatur,GA,30032,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3013458341,,Lawrenceville,GA,30043,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3010890818,,Smyrna,GA,30080,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3010854044,,Stone Mountain,GA,30083,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3016842836,,Rome,GA,30165,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3013773498,,East Point,GA,30344,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3013789564,,Gainesville,GA,30501,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3017375160,,Dalton,GA,30721,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015462403,,Augusta,GA,30906,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3017218201,,Warner Robins,GA,31093,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3014545041,,Macon,GA,31204,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3017660762,,Nampa,ID,83651,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3014576072,,Boise,ID,83704,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3023206119,,Waukegan,IL,60085,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3005601555,,Melrose Park,IL,60160,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3010806993,,Hazel Crest,IL,60429,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3014574626,,Joliet,IL,60435,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3013949443,,Montgomery,IL,60538,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3030554699,,Chicago,IL,60609,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015256241,,Chicago,IL,60638,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3027406332,,Chicago,IL,60639,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3027084956,,Bradley,IL,60915,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3014028623,,Rockford,IL,61108,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3016947024,,Peoria,IL,61614,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3016842831,,Normal,IL,61761,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015739244,,Champaign,IL,61820,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3014666873,,O'Fallon,IL,62208,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3005484053,,Decatur,IL,62523,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3017604350,,Springfield,IL,62702,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3011988792,,Indianapolis,IN,46205,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1876559,,Indianapolis,IN,46219,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3025080533,,Indianapolis,IN,46222,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3013407268,,Indianapolis,IN,46227,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3014377583,,Hobart,IN,46342,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3019768932,,Michigan City,IN,46360,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015186994,,Mishawaka,IN,46545,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3010064558,,Fort Wayne,IN,46806,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3013942381,,Muncie,IN,47302,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1872733,,Evansville,IN,47711,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015462407,,Terre Haute,IN,47802,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1876561,,West Lafayette,IN,47906,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1937495,,Davenport,IA,52801,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1931585,,Lawrence,KS,66046,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1000118483,,Manhattan,KS,66502,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3020199601,,Topeka,KS,66611,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1930459,,Wichita,KS,67214,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3017375138,,Wichita,KS,67216,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1047137,,Louisville,KY,40203,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1047113,,Lexington,KY,40504,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1047140,,Lexington,KY,40505,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3012119807,,Kenner,LA,70062,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3012118618,,Westwego,LA,70094,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015186996,,Shreveport,LA,71108,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3017375157,,Brewer,ME,04412,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015886607,,District Heights,MD,20747,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3011511768,,Glen Burnie,MD,21061,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3012614076,,Baltimore,MD,21214,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3013402473,,Hagerstown,MD,21740,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015462410,,Mount Clemens,MI,48043,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3013154944,,Fort Gratiot,MI,48059,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3009399851,,Roseville,MI,48066,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1176206,,Southfield,MI,48075,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3010407201,,Lincoln Park,MI,48146,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3014534490,,Westland,MI,48185,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3011534481,,Highland Park,MI,48203,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3012981862,,Sterling Heights,MI,48314,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3010854617,,Pontiac,MI,48341,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015462426,,Grand Blanc,MI,48439,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3012337010,,Flint,MI,48507,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3012725455,,Saginaw,MI,48603,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3016473238,,Saginaw,MI,48604,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1876556,,Lansing,MI,48910,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3011385614,,Lansing,MI,48917,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3013941840,,Portage,MI,49024,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3014947859,,Jackson,MI,49203,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3018367301,,Muskegon,MI,49442,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3013625018,,Wyoming,MI,49509,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3013403342,,St. Paul,MN,55103,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,2177738,,Minneapolis,MN,55408,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3012796872,,New Hope,MN,55428,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3011073988,,Bloomington,MN,55431,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,2176201,,Duluth,MN,55802,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3014538994,,Jackson,MS,39206,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3010978848,,Gulfport,MS,39503,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3011083045,,St. Louis,MO,63128,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3010606902,,St. Louis,MO,63136,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1972445,,Kansas City,MO,64111,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1930460,,Kansas City,MO,64125,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3017525521,,Columbia,MO,65201,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1978022,,Springfield,MO,65804,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1978037,,Omaha,NE,68134,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3011147455,,Henderson,NV,89015,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3039503383,,Las Vegas,NV,89106,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3017075484,,Las Vegas,NV,89115,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3009896579,,Las Vegas,NV,89121,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3014378670,,Las Vegas,NV,89121,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3023086160,,Las Vegas,NV,89146,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3013164232,,Las Vegas,NV,89147,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015745056,,Clifton,NJ,07011,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3014901029,,Hamilton,NJ,08610,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3014744187,,Edison,NJ,08820,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3011473061,,Albuquerque,NM,87107,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1625987,,Albuquerque,NM,87108,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3017162488,,Las Cruces,NM,88001,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015305663,,Schenectady,NY,12304,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3014570107,,Syracuse,NY,13206,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015196930,,Buffalo,NY,14207,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3016247266,,Lackawanna,NY,14218,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015647043,,Cheektowaga,NY,14225,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3016247277,,Niagara Falls,NY,14304,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3014345742,,Greece,NY,14616,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015305657,,Rochester,NY,14620,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3011144678,,Winston-Salem,NC,27105,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3017489532,,Burlington,NC,27217,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3010854616,,Greensboro,NC,27406,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015305665,,Raleigh,NC,27604,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015889890,,Gastonia,NC,28052,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1036889,,Charlotte,NC,28212,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3014286251,,Charlotte,NC,28262,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015971657,,Fayetteville,NC,28303,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3014545156,,Wilmington,NC,28403,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1525349,,Columbus,OH,43202,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3011893716,,Columbus,OH,43231,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3013157729,,Toledo,OH,43612,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3014522418,,Toledo,OH,43614,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3012317011,,Elyria,OH,44035,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3016250026,,Willoughby Hills,OH,44092,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3042352652,,Cleveland,OH,44105,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1525347,,Cleveland,OH,44109,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3012539102,,Parma Heights,OH,44130,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3012539079,,Kent,OH,44240,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3019706974,,Medina,OH,44256,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1525348,,Akron,OH,44311,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3013942860,,Warren,OH,44483,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3020103733,,Youngstown,OH,44509,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,2171832,,Canton,OH,44718,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3005600077,,Hamilton,OH,45015,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3013154069,,Cincinnati,OH,45238,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3013704884,,Cincinnati,OH,45239,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1525346,,Dayton,OH,45405,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3014698404,,Mustang,OK,73064,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1000118555,,Norman,OK,73071,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1628616,,Oklahoma City,OK,73103,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3020467990,,Warr Acres,OK,73122,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1676742,,Lawton,OK,73505,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1641185,,Tulsa,OK,74115,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,1672443,,Tulsa,OK,74119,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3011015567,,Hillsboro,OR,97123,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3022511,,Gresham,OR,97230,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3024618,,Medford,OR,97501,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3013771915,,McKeesport,PA,15132,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015994841,,Pittsburgh,PA,15235,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015996550,,State College,PA,16803,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3013001685,,Mechanicsburg,PA,17050,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3011816271,,York,PA,17402,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3017502454,,Allentown,PA,18109,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3015196939,,Taylor,PA,18517,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3016789997,,Wilkes Barre,PA,18702,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3020871447,,Aston,PA,19014,,FDA Blood Registration,,,,,,,,
"CSL Plasma, Inc.",,3016784220,,Yeadon,PA,19050,,FDA Blood Registration,,,,,,,,
