company_name,cik,source_record_id,address_street,address_city,address_state,address_zip,address_country,source_name,website_url,contact_name,contact_email,phone,notes,company_status,stage,one_liner,source_file
"Cue Biopharma, Inc.",0001645460,0001645460-26-000003,"40 GUEST STREET, None",BOSTON,MA,02135,US,form_d,,,,,,,,,form_d_standardized.csv
"Gaius Therapeutics, Inc,",0002132841,0002132841-26-000002,"9276 SCRANTON ROAD, SUITE 500, None",SAN DIEGO,CA,92121,US,form_d,,,,,,,,,form_d_standardized.csv
"EtiraRX, Inc.",0001996442,0001996442-26-000002,"3060 PEGASUS PARK DRIVE, BUILDING 6",DALLAS,TX,75247,US,form_d,,,,,,,,,form_d_standardized.csv
"Pillar Therapeutics, Inc.",0002133041,0002133041-26-000001,"200 BERKELEY STREET, 18TH FLOOR, None",BOSTON,MA,02116,US,form_d,,,,,,,,,form_d_standardized.csv
"Sentrimed, Inc.",0002014313,0002014313-26-000002,"107 GILBRETH PARKWAY, None",MULLICA HILL,NJ,08062,US,form_d,,,,,,,,,form_d_standardized.csv
"Axenic Health Solutions, Inc.",0001749418,0001749418-26-000001,"1020 WINDHAVEN ROAD, None",LIBERTYVILLE,IL,60048,US,form_d,,,,,,,,,form_d_standardized.csv
"California Compounding Company, Inc.",0002134601,0002134601-26-000001,"6600 W. SUNSET BLVD, SUITE 237",LOS ANGELES,CA,90028,US,form_d,,,,,,,,,form_d_standardized.csv
Pagari Life Science Corp.,0001993125,0001993125-26-000001,"333 WEST BETHALTO DRIVE, None",BETHALTA,IL,62010,US,form_d,,,,,,,,,form_d_standardized.csv
"Syncromune, Inc.",0001955312,0001231919-26-000472,"2919 E. COMMERCIAL BLVD., SUITE 200, None",FORT LAUDERDALE,FL,33308,US,form_d,,,,,,,,,form_d_standardized.csv
"Virtuoso Surgical, Inc.",0001742075,0001742075-26-000004,"4560 TROUSDALE DR., SUITE 100",NASHVILLE,TN,37204,US,form_d,,,,,,,,,form_d_standardized.csv
"PANGIA BIOTECH, INC.",0002125789,0001213900-26-054301,"4733 WEST ATLANTIC AVENUE, SUITE C-14",DELRAY BEACH,FL,33445,US,form_d,,,,,,,,,form_d_standardized.csv
"Allyx Therapeutics, Inc.",0001865257,0001865257-26-000004,"555 Long Wharf Drive, Floor 11",NEW HAVEN,CT,06511,US,form_d,,,,,,,,,form_d_standardized.csv
Niche Biopharmaceuticals LLC,0001846144,0001846144-26-000001,"22345 BRACKETTS ROAD, None",SHOREWOOD,MN,55331,US,form_d,,,,,,,,,form_d_standardized.csv
CytoDyn Inc.,0001175680,0001175680-26-000003,"1111 MAIN STREET, SUITE 660, None",VANCOUVER,WA,98660,US,form_d,,,,,,,,,form_d_standardized.csv
"PridCor Therapeutics, LLC",0002074593,0002074593-26-000002,"1837 COMMONS NORTH DRIVE, None",TUSCALOOSA,AL,35406,US,form_d,,,,,,,,,form_d_standardized.csv
"BRT Biotechnologies, Inc.",0001994719,0001994719-26-000003,"SEAVER NORTH, 645 N COLLEGE AVE",CLAREMONT,CA,91711,US,form_d,,,,,,,,,form_d_standardized.csv
Bi-One Inc.,0002133952,0002133952-26-000001,"5725 Stables Way, Unit 303, None",Alpharetta,GA,30004,US,form_d,,,,,,,,,form_d_standardized.csv
MycoRx LLC,0002133992,0002133992-26-000001,"1501 BELLE ISLE AVENUE, SUITE 110",MOUNT PLEASANT,SC,29464,US,form_d,,,,,,,,,form_d_standardized.csv
Alume Biosciences Inc,0001782348,0001782348-26-000006,"2223 AVENIDA DE LA PLAYA, SUITE 205",LA JOLLA,CA,92037,US,form_d,,,,,,,,,form_d_standardized.csv
"Natsar Pharmaceuticals, Inc.",0002134002,0002134002-26-000001,"4624 TALL MAPLE CT., None",ELLICOTT CITY,MD,21043,US,form_d,,,,,,,,,form_d_standardized.csv
"SPKL,LLC",0002100328,0002100328-26-000001,"18201 WIMBLEDON GREEN PL, None",TAMPA,FL,33647,US,form_d,,,,,,,,,form_d_standardized.csv
"Illexcor Therapeutics, Inc.",0002132799,0002132799-26-000001,"11924 Evening Loop, None",HENRICO,VA,23233,US,form_d,,,,,,,,,form_d_standardized.csv
"Cyrus Biotechnology, Inc.",0001641241,0001641241-26-000001,"3005 1ST AVE, SUITE 203",SEATTLE,WA,98121,US,form_d,,,,,,,,,form_d_standardized.csv
"Outlook Therapeutics, Inc.",0001649989,0001231919-26-000465,"111 S. WOOD AVENUE, UNIT #100",ISELIN,NJ,08830,US,form_d,,,,,,,,,form_d_standardized.csv
"Metisculpt, Inc",0002133798,0002133798-26-000001,"3213 COVENTRY LANE, None",PLANO,TX,75093,US,form_d,,,,,,,,,form_d_standardized.csv
"AXOFT, INC.",0002014351,0002014351-26-000003,"148 Sidney St, None",Cambridge,MA,02139,US,form_d,,,,,,,,,form_d_standardized.csv
"Neopenda, PBC",0001751635,0001751635-26-000003,"1623 W FULTON ST, None",CHICAGO,IL,60612,US,form_d,,,,,,,,,form_d_standardized.csv
Mitera Biosciences Inc.,0002022224,0002022224-26-000001,"3120 139th Avenue Southeast, Suite 500",Bellevue,WA,98005,US,form_d,,,,,,,,,form_d_standardized.csv
Autoimmunity Biologic Solutions Inc.,0002045812,0002045812-26-000003,"2710 REED RD, SUITE 160, None",HOUSTON,TX,77051,US,form_d,,,,,,,,,form_d_standardized.csv
MedVector Corp,0001820902,0001820902-26-000006,"898 Pacific Coast Highway, None",El Segundo,CA,90245,US,form_d,,,,,,,,,form_d_standardized.csv
"Scalpel Ventures, LLC",0001965382,0001965382-26-000001,"1979 CUSTOM LANE, None",APEX,NC,27502,US,form_d,,,,,,,,,form_d_standardized.csv
"Jupiter Biomedical Research, Inc.",0001694280,0001079973-26-000600,"3710 BUCKEYE STREET, STE. 100",PALM BEACH GARDENS,FL,33410,US,form_d,,,,,,,,,form_d_standardized.csv
D44 Ventures SPV LLC,0002133098,0002133098-26-000001,"108 WEST 13TH STREET, None",WILMINGTON,DE,19801,US,form_d,,,,,,,,,form_d_standardized.csv
Vitanova Biomedical Inc.,0002125206,0002125206-26-000002,"222 SIDNEY BAKER STREET, SUITE 635",KERRVILLE,TX,78028,US,form_d,,,,,,,,,form_d_standardized.csv
"Artax Biopharma, Inc.",0001587661,0001587661-26-000002,"ONE BROADWAY, 14TH FLOOR",CAMBRIDGE,MA,02142,US,form_d,,,,,,,,,form_d_standardized.csv
"Enveric Biosciences, Inc.",0000890821,0000890821-26-000002,"245 FIRST STREET RIVERVIEW II 18TH FLOOR, None",CAMBRIDGE,MA,02142,US,form_d,,,,,,,,,form_d_standardized.csv
"Inflammasome Therapeutics, Inc.",0001989925,0001989925-26-000003,"57 CHAPEL ST., STE. 100",NEWTON,MA,02458,US,form_d,,,,,,,,,form_d_standardized.csv
"Climb Bio, Inc.",0001768446,0001768446-26-000001,"20 WILLIAM STREET, SUITE 145",WELLESLEY HILLS,MA,02481,US,form_d,,,,,,,,,form_d_standardized.csv
PharmassetX Inc.,0002090938,0002090938-26-000001,"2900 LAKE VISTA DRIVE, None",LOUISVILLE,KY,40241,US,form_d,,,,,,,,,form_d_standardized.csv
"Mentat Biotechnology, Corp.",0002133071,0002133071-26-000001,"1025 SAN LUIS CIR, UNIT 726",DALY CITY,CA,94014,US,form_d,,,,,,,,,form_d_standardized.csv
"Nok Therapeutics, Inc.",0002038166,0001213900-26-050994,"2009 MACKENZIE WAY, SUITE 100",CRANBERRY TWP.,PA,16066,US,form_d,,,,,,,,,form_d_standardized.csv
"Nok Therapeutics, Inc.",0002038166,0001213900-26-050987,"2009 MACKENZIE WAY, SUITE 100",CRANBERRY TWP.,PA,16066,US,form_d,,,,,,,,,form_d_standardized.csv
nira innovations Inc,0002132293,0002132293-26-000002,"42 ROUTE 111, None",DERRY,NH,03038,US,form_d,,,,,,,,,form_d_standardized.csv
"Genesis New Ventures, LLC",0001937493,0001937493-26-000001,"9575 NEVADA TRAIL, None",MISSOULA,MT,59808,US,form_d,,,,,,,,,form_d_standardized.csv
"Parabolica Therapeutics, Inc.",0002128979,0002128979-26-000001,"6738 NORTHPORT DR, None",DALLAS,TX,75230,US,form_d,,,,,,,,,form_d_standardized.csv
"Esanik Therapeutics, Inc.",0002044524,0002044524-26-000003,"120 West Main Street, None",Northville,MI,48167,US,form_d,,,,,,,,,form_d_standardized.csv
"GelMEDIX, Inc.",0001815624,0001815624-26-000003,"238 MAIN STREET, FIFTH FLOOR, None",CAMBRIDGE,MA,02142,US,form_d,,,,,,,,,form_d_standardized.csv
Epi Labs Inc.,0002131877,0002131877-26-000001,"135 MISSISSIPPI STREET, None",SAN FRANCISCO,CA,94107,US,form_d,,,,,,,,,form_d_standardized.csv
"NextEvo, Inc.",0002053885,0002053885-26-000002,"181 WASHINGTON STREET, SUITE 450",CONSHOHOCKEN,PA,19428,US,form_d,,,,,,,,,form_d_standardized.csv
"Cresilon, Inc.",0001728054,0001728054-26-000001,"86 34th St, Suite 6-3-D",BROOKLYN,NY,11232,US,form_d,,,,,,,,,form_d_standardized.csv
PERSISTA BIO INC.,0002131619,0002131619-26-000001,"16192 Coastal Highway, None",City of Lewes,DE,19958,US,form_d,,,,,,,,,form_d_standardized.csv
"Acurx Pharmaceuticals, Inc.",0001736243,0001736243-26-000001,"259 LIBERTY AVENUE, None",STATEN ISLAND,NY,10305,US,form_d,,,,,,,,,form_d_standardized.csv
Nutrivert Inc.,0001970591,0001970591-26-000003,"2525 PEACHTREE ROAD NE #27, None",ATLANTA,GA,30305,US,form_d,,,,,,,,,form_d_standardized.csv
"LadeRx, LLC",0001970543,0001970543-26-000003,"3225 SURREY ROAD, None",DURHAM,NC,27707,US,form_d,,,,,,,,,form_d_standardized.csv
"Biomakers, Inc.",0002010983,0002010983-26-000002,"850 NEW BURTON ROAD, SUITE 201","CITY OF DOVER, COUNTY OF KENT",DE,19904,US,form_d,,,,,,,,,form_d_standardized.csv
Converge Bio Inc.,0002131104,0002131104-26-000001,"2093 PHILADELPHIA PIKE #1664, None",CLAYMONT,DE,19703,US,form_d,,,,,,,,,form_d_standardized.csv
"NK-One Therapeutics, Inc.",0002127553,0002127553-26-000001,"526 PARK RIDGE DRIVE, None",WAYNE,PA,19087,US,form_d,,,,,,,,,form_d_standardized.csv
"Nuclein, LLC",0001787352,0001787352-26-000002,"8305 CROSS PARK DR, None",AUSTIN,TX,78754,US,form_d,,,,,,,,,form_d_standardized.csv
Neuro-Kinesis Corp,0001814194,0001814194-26-000003,"10524 S. LA CIENEGA BLVD., None",INGLEWOOD,CA,90304,US,form_d,,,,,,,,,form_d_standardized.csv
VST BIO Corp,0002093250,0002093250-26-000001,"4653 CARMEL MOUNTAIN ROAD, STE 308, PMB 1015",SAN DIEGO,CA,92130,US,form_d,,,,,,,,,form_d_standardized.csv
Ionetix Corp / DE /,0002108121,0001213900-26-047044,"3130 SOVEREIGN DRIVE, SUITE 5D, None",LANSING,MI,48911,US,form_d,,,,,,,,,form_d_standardized.csv
"Adela, Inc.",0001852167,0001852167-26-000001,"353 HATCH DRIVE, None",FOSTER CITY,CA,94404,US,form_d,,,,,,,,,form_d_standardized.csv
"General Oncology, Inc.",0001658021,0001658021-26-000006,"57 Chapel Street, Third Floor, None",Newton,MA,02458,US,form_d,,,,,,,,,form_d_standardized.csv
"Selva Nexus, Inc.",0002130905,0002130905-26-000001,"1209 MOUNTAIN ROAD PL NE #11522, None",ALBUQUERQUE,NM,87110,US,form_d,,,,,,,,,form_d_standardized.csv
"Hepion Pharmaceuticals, Inc.",0001583771,0001493152-26-018593,"34 SHREWSBURY AVE., SUITE 1D",RED BANK,NJ,07701,US,form_d,,,,,,,,,form_d_standardized.csv
Corami Biotech Inc.,0002042505,0002042505-26-000003,"5395 N ANGELA ROAD, None",MEMPHIS,TN,38120,US,form_d,,,,,,,,,form_d_standardized.csv
"Nok Therapeutics, Inc.",0002038166,0001213900-26-046538,"2009 MACKENZIE WAY, SUITE 100",CRANBERRY TWP.,PA,16066,US,form_d,,,,,,,,,form_d_standardized.csv
"Nok Therapeutics, Inc.",0002038166,0001213900-26-046533,"2009 MACKENZIE WAY, SUITE 100",CRANBERRY TWP.,PA,16066,US,form_d,,,,,,,,,form_d_standardized.csv
"Nok Therapeutics, Inc.",0002038166,0001213900-26-046528,"2009 MACKENZIE WAY, SUITE 100",CRANBERRY TWP.,PA,16066,US,form_d,,,,,,,,,form_d_standardized.csv
Visor Health Inc.,0002087088,0002087088-26-000003,"3723 TAYLORSVILLE ROAD, SUITE B",LOUISVILLE,KY,40220,US,form_d,,,,,,,,,form_d_standardized.csv
"Terremoto Biosciences, Inc.",0002130748,0001231919-26-000386,"230 EAST GRAND AVENUE, SUITE 200, None",SOUTH SAN FRANCISCO,CA,94080,US,form_d,,,,,,,,,form_d_standardized.csv
"Tetrous, Inc.",0002002357,0002002357-26-000001,"14930 VENTURA BLVD., SUITE 325, None",SHERMAN OAKS,CA,91324,US,form_d,,,,,,,,,form_d_standardized.csv
KIORA PHARMACEUTICALS INC,0001372514,0001372514-26-000038,"169 SAXONY RD., SUITE 212",ENCINITAS,CA,92024,US,form_d,,,,,,,,,form_d_standardized.csv
Haylex Laboratories Inc.,0002124719,0002124719-26-000001,"2317 TRAILS END, None",KERRVILLE,TX,78028,US,form_d,,,,,,,,,form_d_standardized.csv
Avivomed Inc.,0001893991,0001893991-26-000003,"2896 Centre Pointe Drive, None",Roseville,MN,55113,US,form_d,,,,,,,,,form_d_standardized.csv
"Pearl Diagnostics, Inc.",0001922830,0001922830-26-000003,"1812 ASHLAND AVENUE, SUITE G32",BALTIMORE,MD,21205,US,form_d,,,,,,,,,form_d_standardized.csv
Paralos Bioscience Inc.,0002080259,0002080259-26-000001,"570 WESTWOOD PLAZA LAB ROOM 6350, ATTN: PARALOS BIOSCIENCE INC (MAGNIFY)",LOS ANGELES,CA,90095,US,form_d,,,,,,,,,form_d_standardized.csv
"Tinos Therapeutics, Inc.",0002088485,0002088485-26-000001,"700 MAIN STREET, None",CAMBRIDGE,MA,02139,US,form_d,,,,,,,,,form_d_standardized.csv
"Aethl Bio, Inc.",0002116929,0002116929-26-000001,"100 S JACKSON AVE, STE 05-526",PITTSBURGH,PA,15202,US,form_d,,,,,,,,,form_d_standardized.csv
"Bonum Therapeutics, Inc.",0001898714,0001898714-26-000001,"1150 EASTLAKE AVENUE E, SUITE 1100",SEATTLE,WA,98109,US,form_d,,,,,,,,,form_d_standardized.csv
Spiral Therapeutics Inc,0001761906,0001231919-26-000364,"6000 SHORELINE COURT, SUITE 206",SOUTH SAN FRANCISCO,CA,94080,US,form_d,,,,,,,,,form_d_standardized.csv
"NovAb, Inc.",0001685163,0001685163-26-000002,"1860 MONTREAL ROAD, None",TUCKER,GA,30084,US,form_d,,,,,,,,,form_d_standardized.csv
"Alloy Therapeutics, Inc.",0001851943,0001851943-26-000001,"275 SECOND AVE, SUITE 200",WALTHAM,MA,02451,US,form_d,,,,,,,,,form_d_standardized.csv
"Pulmatrix, Inc.",0001574235,0001493152-26-016816,"945 CONCORD STREET, SUITE 1217",FRAMINGHAM,MA,01701,US,form_d,,,,,,,,,form_d_standardized.csv
TAVRA BIOSCIENCES LLC,0002129971,0002129971-26-000001,"5521 LINMORE LANE, PLANO, TX 75093",PLANO,TX,75093,US,form_d,,,,,,,,,form_d_standardized.csv
"Canton Strategic Holdings, Inc.",0001861657,0001493152-26-016735,"34 SHREWSBURY AVE., None",RED BANK,NJ,07701,US,form_d,,,,,,,,,form_d_standardized.csv
"Canton Strategic Holdings, Inc.",0001861657,0001493152-26-016733,"34 SHREWSBURY AVE., None",RED BANK,NJ,07701,US,form_d,,,,,,,,,form_d_standardized.csv
GreenMark Biomedical Inc.,0001741718,0001741718-26-000003,"325 E. GRAND RIVER AVENUE, SUITE 314",EAST LANSING,MI,48823-4375,US,form_d,,,,,,,,,form_d_standardized.csv
Watershed Medical Inc.,0002092749,0002092749-26-000003,"9841 NE 15TH STREET, None",BELLEVUE,WA,98004,US,form_d,,,,,,,,,form_d_standardized.csv
"Valius Health, Inc.",0002129055,0000905148-26-001662,"8 California Street, Suite 300",San Francisco,CA,94111,US,form_d,,,,,,,,,form_d_standardized.csv
"Rakuten Medical, Inc.",0001595215,0001595215-26-000001,"6885 Flanders Drive, Suite 100, None",San Diego,CA,92121,US,form_d,,,,,,,,,form_d_standardized.csv
"Canal Biosciences, Inc.",0002128163,0002128163-26-000001,"110 CANAL STREET, None",LOWELL,MA,01852,US,form_d,,,,,,,,,form_d_standardized.csv
Inso Biosciences Inc.,0001906426,0001906426-26-000003,"237 TOWER ROAD, ROOM 410, WEILL HALL MCGOVERN CENTER",ITHACA,NY,14853,US,form_d,,,,,,,,,form_d_standardized.csv
Contamination Source Identification Inc.,0001788640,0001437749-26-011870,"326 Dogwood Drive, None",Hershey,PA,17033,US,form_d,,,,,,,,,form_d_standardized.csv
"RenovoRx, Inc.",0001574094,0001465818-26-000003,"2570 W EL CAMINO REAL, SUITE 320, None",MOUNTAIN VIEW,CA,94040,US,form_d,,,,,,,,,form_d_standardized.csv
"Iambic Therapeutics, Inc.",0001997038,0001997038-26-000001,"5627 OBERLIN DRIVE, SUITE 120, None",SAN DIEGO,CA,92121,US,form_d,,,,,,,,,form_d_standardized.csv
HumanImage Inc,0002128148,0002128148-26-000001,"803 W HUTCHINSON ST, None",CHICAGO,IL,60613,US,form_d,,,,,,,,,form_d_standardized.csv
"IMAGINOSTICS, INC.",0002122464,0002122464-26-000007,"C/O GUIDEWELL INNOVATION CENTER, 6555 SANGER RD, SUITE 100",ORLANDO,FL,32827,US,form_d,,,,,,,,,form_d_standardized.csv
Myra EB Systems LLC,0002125905,0002125905-26-000001,"85 SWANSON ROAD,, SUITE 293",BOXBOROUGH,MA,01719,US,form_d,,,,,,,,,form_d_standardized.csv
Modulate Bio Inc.,0002026915,0002026915-26-000001,"PAGLIUCA HARVARD LIFE LAB, 127 WESTERN AVE",ALLSTON,MA,02134,US,form_d,,,,,,,,,form_d_standardized.csv
"HUBOT, INC.",0002127640,0002127640-26-000001,"3333 N. KENMORE STREET, None",SOUTH BEND,IN,46628,US,form_d,,,,,,,,,form_d_standardized.csv
CIVIK Biotech Inc,0002127189,0002127189-26-000001,"140 CENTRAL WAY, None",KIRKLAND,WA,98033,US,form_d,,,,,,,,,form_d_standardized.csv
Alume Biosciences Inc,0001782348,0001782348-26-000005,"2223 AVENIDA DE LA PLAYA, SUITE 205",LA JOLLA,CA,92037,US,form_d,,,,,,,,,form_d_standardized.csv
"Cadrenal Therapeutics, Inc.",0001937993,0001213900-26-040457,"822 A1A NORTH, SUITE 306, None",PONTE VEDRA,FL,32082,US,form_d,,,,,,,,,form_d_standardized.csv
"Iyuda Therapeutics, Inc.",0001993594,0000905148-26-001559,"3217 Hunting Tweed Dr., None",Owings Mills,MD,21117,US,form_d,,,,,,,,,form_d_standardized.csv
"RLL, LLC",0001755433,0001755433-26-000001,"11801 BERANS ROAD, None",LUTHERVILLE,MD,21093,US,form_d,,,,,,,,,form_d_standardized.csv
"ARTELO BIOSCIENCES, INC.",0001621221,0001621221-26-000005,"505 LOMAS SANTA FE, SUITE 160, None",SOLANA BEACH,CA,92075,US,form_d,,,,,,,,,form_d_standardized.csv
"Stipple Bio, Inc.",0001932776,0001932776-26-000002,"238 Main Street, None",Cambridge,MA,02142,US,form_d,,,,,,,,,form_d_standardized.csv
"IMAGINOSTICS, INC.",0002122464,0002122464-26-000005,"C/O GUIDEWELL INNOVATION CENTER, 6555 SANGER RD, SUITE 100",ORLANDO,FL,32827,US,form_d,,,,,,,,,form_d_standardized.csv
"IMAGINOSTICS, INC.",0002122464,0002122464-26-000006,"C/O GUIDEWELL INNOVATION CENTER, 6555 SANGER RD, SUITE 100",ORLANDO,FL,32827,US,form_d,,,,,,,,,form_d_standardized.csv
"IMAGINOSTICS, INC.",0002122464,0002122464-26-000004,"C/O GUIDEWELL INNOVATION CENTER, 6555 SANGER RD, SUITE 100",ORLANDO,FL,32827,US,form_d,,,,,,,,,form_d_standardized.csv
"IMAGINOSTICS, INC.",0002122464,0002122464-26-000003,"C/O GUIDEWELL INNOVATION CENTER, 6555 SANGER RD, SUITE 100",ORLANDO,FL,32827,US,form_d,,,,,,,,,form_d_standardized.csv
"IMAGINOSTICS, INC.",0002122464,0002122464-26-000002,"C/O GUIDEWELL INNOVATION CENTER, 6555 SANGER RD, SUITE 100",ORLANDO,FL,32827,US,form_d,,,,,,,,,form_d_standardized.csv
"IMAGINOSTICS, INC.",0002122464,0002122464-26-000001,"C/O GUIDEWELL INNOVATION CENTER, 6555 SANGER RD, SUITE 100",ORLANDO,FL,32827,US,form_d,,,,,,,,,form_d_standardized.csv
"Tempest Therapeutics, Inc.",0001544227,0001231919-26-000307,"2000 SIERRA POINT PARKWAY, SUITE 400",BRISBANE,CA,94005,US,form_d,,,,,,,,,form_d_standardized.csv
"Resolute Science, Inc.",0002023638,0002023638-26-000002,"3210 MERRYFIELD ROW, None",SAN DIEGO,CA,92121,US,form_d,,,,,,,,,form_d_standardized.csv
"Bascule Biosciences, Inc.",0002126807,0002126807-26-000002,"155 STRATTON ROAD, None",NEW ROCHELLE,NY,10804,US,form_d,,,,,,,,,form_d_standardized.csv
Lifeward Ltd.,0001607962,0001607962-26-000003,"2 CABOT ROAD, None",HUDSON,MA,01749,US,form_d,,,,,,,,,form_d_standardized.csv
"Linnaeus Therapeutics, Inc.",0001752026,0001752026-26-000007,"30 WASHINGTON AVENUE, SUITE F, None",HADDONFIELD,NJ,08033,US,form_d,,,,,,,,,form_d_standardized.csv
"Spectrum Antimicrobials, Inc.",0001808754,0001808754-26-000004,"1770 CORPORATE CIRCLE, None",PETALUMA,CA,94954,US,form_d,,,,,,,,,form_d_standardized.csv
"DesiCorp, Inc.",0001997477,0001997477-26-000004,"201 E. JEFFERSON STREET, None",LOUISVILLE,KY,40202,US,form_d,,,,,,,,,form_d_standardized.csv
MiNDERA Corp,0001629564,0001629564-26-000001,"1221 LIBERTY WAY, None",VISTA,CA,92081,US,form_d,,,,,,,,,form_d_standardized.csv
Imagine Devices Inc.,0002108491,0002108491-26-000002,"PMB 1471,10900 Research Blvd, Ste 160C",AUSTIN,TX,78759,US,form_d,,,,,,,,,form_d_standardized.csv
Conexeu Sciences Inc.,0002066836,0002060755-26-000022,"50 WEST LIBERTY STREET, SUITE 880, None",RENO,NV,89501,US,form_d,,,,,,,,,form_d_standardized.csv
"IMPACT PROTEOMICS, LLC",,1R43AI197429-01,,Pittsburgh,PA,152061738,,nih_reporter,,Robyn Therese Domsic,,,,,,,nih_reporter_standardized.csv
"PERFUSION SOLUTIONS, INC.",,1R41HL184694-01,,South Euclid,OH,441213661,,nih_reporter,,Eric Loren Severson,,,,,,,nih_reporter_standardized.csv
"MICRO-LEADS, INC.",,1R44DC023860-01,,Somerville,MA,02144,,nih_reporter,,Bryan L Mclaughlin,,,,,,,nih_reporter_standardized.csv
"EMMUNE, INC",,1R44AI197364-01,,Juno Beach,FL,33408,,nih_reporter,,Michael David Alpert,,,,,,,nih_reporter_standardized.csv
"UV01 TECHNOLOGIES, INC",,1R43ES038453-01,,San Diego,CA,921132152,,nih_reporter,,Neil Edward Klepeis,,,,,,,nih_reporter_standardized.csv
"MONOD BIO, INC.",,1R43GM163512-01,,Seattle,WA,98195,,nih_reporter,,Alfredo  Quijano Rubio,,,,,,,nih_reporter_standardized.csv
NIGHTINGALE LABS CORPORATION,,1R44HL184876-01,,Solana Beach,CA,920751872,,nih_reporter,,Raymond C Chan,,,,,,,nih_reporter_standardized.csv
"JAN BIOTECH, INC.",,1R44AI195231-01,,Ithaca,NY,148501294,,nih_reporter,,Janet L Huie,,,,,,,nih_reporter_standardized.csv
"ISA ASSOCIATES, INC.",,1R43HL186938-01,,Arlington,VA,222031668,,nih_reporter,,Samantha L. Leaf,,,,,,,nih_reporter_standardized.csv
KEYLICON BIOSCIENCES INC,,1R43AI197306-01,,Brookline,MA,024455819,,nih_reporter,,Aaron Henry Colby,,,,,,,nih_reporter_standardized.csv
"MOUNTAIN BIOMETRICS, INC",,1R44LM015020-01,,Park City,UT,840605102,,nih_reporter,,Matthias  Christenson,,,,,,,nih_reporter_standardized.csv
"ILLUMINATION DIAGNOSTICS, INC.",,1R43EY038530-01,,Scarsdale,NY,105834402,,nih_reporter,,Melissa  Li,,,,,,,nih_reporter_standardized.csv
"ENVISAGENICS, INC.",,1R44CA310213-01,,Long Island City,NY,11101,,nih_reporter,,Martin  Akerman,,,,,,,nih_reporter_standardized.csv
"OMEGAQUANT ANALYTICS, LLC",,1R41EY038578-01,,Sioux Falls,SD,571063908,,nih_reporter,,Bill  Harris,,,,,,,nih_reporter_standardized.csv
NYTRICX INC.,,1R43HL184590-01,,Athens,GA,306021511,,nih_reporter,,Ronald J. Shebuski,,,,,,,nih_reporter_standardized.csv
GSI ENVIRONMENTAL INC.,,1R43ES037583-01A1,,Houston,TX,770984054,,nih_reporter,,Charles  Newell,,,,,,,nih_reporter_standardized.csv
"AQUILO SPORTS, LLC",,1R44HL184658-01,,Louisville,KY,40202,,nih_reporter,,Paul  Spence,,,,,,,nih_reporter_standardized.csv
"RIPTIDE BIOSCIENCE, INC.",,1R44AI197713-01,,Vallejo,CA,945921016,,nih_reporter,,Kathryn W Woodburn,,,,,,,nih_reporter_standardized.csv
"ONCOTAB, INC",,1R44CA306447-01A1,,Charlotte,NC,282230001,,nih_reporter,,Pinku  Mukherjee,,,,,,,nih_reporter_standardized.csv
"NANOHMICS, INC.",,1R43ES038796-01,,Austin,TX,787417510,,nih_reporter,,John  Bruno,,,,,,,nih_reporter_standardized.csv
"POP BIOTECHNOLOGIES, INC",,1R41HL184798-01A1,,Buffalo,NY,14228,,nih_reporter,,Kuang-Yuh  Chyu,,,,,,,nih_reporter_standardized.csv
BIOSIGNAL SOLUTIONS LLC,,1R43MH142174-01,,Cardiff,CA,920071632,,nih_reporter,,I-Wei  Shu,,,,,,,nih_reporter_standardized.csv
"INTRA THERAPEUTICS, INC.",,1R41CA314641-01,,Cary,NC,275197713,,nih_reporter,,David  Zaharoff,,,,,,,nih_reporter_standardized.csv
RESULTS GROUP,,1R43HD121341-01,,"Glastonbury, Ct",CT,06033,,nih_reporter,,Mark C Roser,,,,,,,nih_reporter_standardized.csv
"ACOUSTICABIO, INC.",,1R44TR006344-01,,Cambridge,MA,02139,,nih_reporter,,Daniele  Foresti,,,,,,,nih_reporter_standardized.csv
PANLUMINATE INC.,,1R44DK148299-01,,New Haven,CT,065115614,,nih_reporter,,Ons  M'Saad,,,,,,,nih_reporter_standardized.csv
"OPENBCI, INC.",,1R44MH142191-01,,Brooklyn,NY,11222,,nih_reporter,,Musa  Mahmood,,,,,,,nih_reporter_standardized.csv
"NABGEN, INC.",,1R41TR006064-01,,Durham,NC,277071743,,nih_reporter,,Chengwen  Li,,,,,,,nih_reporter_standardized.csv
"TEKTONYX BIO, INC",,1R43GM165195-01,,La Jolla,CA,920371029,,nih_reporter,,Sarah  Maxel,,,,,,,nih_reporter_standardized.csv
LEVEE MEDICAL INC,,1R44CA314945-01,,Raleigh,NC,276096307,,nih_reporter,,Bruce  Choi,,,,,,,nih_reporter_standardized.csv
"EMPOWERX, INC.",,1R44TR006356-01,,Del Mar,CA,92014,,nih_reporter,,Jenny Leigh Newlon,,,,,,,nih_reporter_standardized.csv
VIVOSPHERE LLC,,1R44CA302245-01A1,,Auburn,AL,368325888,,nih_reporter,,Yuan  Tian,,,,,,,nih_reporter_standardized.csv
PEDIASTENT LLC,,2R44HL183952-05,,Chagrin Falls,OH,440231140,,nih_reporter,,Timothy  Moran,,,,,,,nih_reporter_standardized.csv
PANLUMINATE INC.,,1R43MH143449-01,,New Haven,CT,065115614,,nih_reporter,,Ons  M'Saad,,,,,,,nih_reporter_standardized.csv
